date,product_id,region_id,units_sold,unit_price_irr,revenue_irr,is_promo_day
2024-12-01,P025,R01,4,145000,580000,False
2024-12-01,P025,R02,3,145000,435000,False
2024-12-01,P025,R03,4,145000,580000,False
2024-12-01,P025,R04,1,145000,145000,False
2024-12-01,P025,R05,4,145000,580000,False
2024-12-01,P025,R06,2,145000,290000,False
2024-12-01,P025,R07,2,145000,290000,False
2024-12-02,P025,R01,8,145000,1160000,False
2024-12-02,P025,R02,3,145000,435000,False
2024-12-02,P025,R03,3,145000,435000,False
2024-12-02,P025,R04,1,145000,145000,False
2024-12-02,P025,R05,3,145000,435000,False
2024-12-02,P025,R06,2,145000,290000,False
2024-12-02,P025,R07,2,145000,290000,False
2024-12-03,P025,R01,10,145000,1450000,False
2024-12-03,P025,R02,5,145000,725000,False
2024-12-03,P025,R03,1,145000,145000,False
2024-12-03,P025,R04,2,145000,290000,False
2024-12-03,P025,R05,2,145000,290000,False
2024-12-04,P025,R01,13,145000,1885000,False
2024-12-04,P025,R03,2,145000,290000,False
2024-12-04,P025,R04,3,145000,435000,False
2024-12-04,P025,R05,5,145000,725000,False
2024-12-04,P025,R06,3,145000,435000,False
2024-12-04,P025,R07,1,145000,145000,False
2024-12-05,P025,R01,7,145000,1015000,False
2024-12-05,P025,R02,2,145000,290000,False
2024-12-05,P025,R03,5,145000,725000,False
2024-12-05,P025,R04,4,145000,580000,False
2024-12-05,P025,R05,2,145000,290000,False
2024-12-05,P025,R06,3,145000,435000,False
2024-12-05,P025,R07,1,145000,145000,False
2024-12-06,P025,R01,7,145000,1015000,False
2024-12-06,P025,R02,6,145000,870000,False
2024-12-06,P025,R03,5,145000,725000,False
2024-12-06,P025,R04,4,145000,580000,False
2024-12-06,P025,R05,2,145000,290000,False
2024-12-06,P025,R06,1,145000,145000,False
2024-12-06,P025,R07,1,145000,145000,False
2024-12-07,P025,R01,10,145000,1450000,False
2024-12-07,P025,R02,3,145000,435000,False
2024-12-07,P025,R03,3,145000,435000,False
2024-12-07,P025,R04,5,145000,725000,False
2024-12-07,P025,R05,2,145000,290000,False
2024-12-07,P025,R06,7,145000,1015000,False
2024-12-07,P025,R07,1,145000,145000,False
2024-12-08,P025,R01,4,145000,580000,False
2024-12-08,P025,R02,4,145000,580000,False
2024-12-08,P025,R03,5,145000,725000,False
2024-12-08,P025,R04,6,145000,870000,False
2024-12-08,P025,R05,3,145000,435000,False
2024-12-08,P025,R06,3,145000,435000,False
2024-12-08,P025,R07,2,145000,290000,False
2024-12-09,P025,R01,8,145000,1160000,False
2024-12-09,P025,R02,4,145000,580000,False
2024-12-09,P025,R03,5,145000,725000,False
2024-12-09,P025,R04,1,145000,145000,False
2024-12-09,P025,R05,2,145000,290000,False
2024-12-10,P025,R01,10,145000,1450000,False
2024-12-10,P025,R02,3,145000,435000,False
2024-12-10,P025,R03,3,145000,435000,False
2024-12-10,P025,R04,3,145000,435000,False
2024-12-10,P025,R05,3,145000,435000,False
2024-12-10,P025,R06,3,145000,435000,False
2024-12-10,P025,R07,2,145000,290000,False
2024-12-11,P025,R01,11,145000,1595000,False
2024-12-11,P025,R02,6,145000,870000,False
2024-12-11,P025,R03,4,145000,580000,False
2024-12-11,P025,R04,5,145000,725000,False
2024-12-11,P025,R05,6,145000,870000,False
2024-12-11,P025,R06,2,145000,290000,False
2024-12-11,P025,R07,3,145000,435000,False
2024-12-12,P025,R01,20,145000,2900000,False
2024-12-12,P025,R02,4,145000,580000,False
2024-12-12,P025,R03,3,145000,435000,False
2024-12-12,P025,R04,4,145000,580000,False
2024-12-12,P025,R05,8,145000,1160000,False
2024-12-12,P025,R06,5,145000,725000,False
2024-12-13,P025,R01,15,145000,2175000,False
2024-12-13,P025,R02,8,145000,1160000,False
2024-12-13,P025,R03,6,145000,870000,False
2024-12-13,P025,R04,3,145000,435000,False
2024-12-13,P025,R05,7,145000,1015000,False
2024-12-13,P025,R06,5,145000,725000,False
2024-12-13,P025,R07,1,145000,145000,False
2024-12-14,P025,R01,11,145000,1595000,False
2024-12-14,P025,R02,1,145000,145000,False
2024-12-14,P025,R03,4,145000,580000,False
2024-12-14,P025,R04,6,145000,870000,False
2024-12-14,P025,R05,9,145000,1305000,False
2024-12-14,P025,R06,2,145000,290000,False
2024-12-14,P025,R07,1,145000,145000,False
2024-12-15,P025,R01,12,130500,1566000,True
2024-12-15,P025,R02,9,130500,1174500,True
2024-12-15,P025,R03,8,130500,1044000,True
2024-12-15,P025,R04,4,130500,522000,True
2024-12-15,P025,R05,6,130500,783000,True
2024-12-15,P025,R06,4,130500,522000,True
2024-12-15,P025,R07,2,130500,261000,True
2024-12-16,P025,R01,7,145000,1015000,False
2024-12-16,P025,R02,3,145000,435000,False
2024-12-16,P025,R03,3,145000,435000,False
2024-12-16,P025,R04,2,145000,290000,False
2024-12-16,P025,R05,6,145000,870000,False
2024-12-16,P025,R06,2,145000,290000,False
2024-12-17,P025,R01,12,145000,1740000,False
2024-12-17,P025,R02,3,145000,435000,False
2024-12-17,P025,R03,4,145000,580000,False
2024-12-17,P025,R04,4,145000,580000,False
2024-12-17,P025,R05,5,145000,725000,False
2024-12-17,P025,R06,6,145000,870000,False
2024-12-17,P025,R07,4,145000,580000,False
2024-12-18,P025,R01,11,145000,1595000,False
2024-12-18,P025,R02,6,145000,870000,False
2024-12-18,P025,R03,3,145000,435000,False
2024-12-18,P025,R04,1,145000,145000,False
2024-12-18,P025,R05,2,145000,290000,False
2024-12-18,P025,R06,2,145000,290000,False
2024-12-18,P025,R07,3,145000,435000,False
2024-12-19,P025,R01,11,145000,1595000,False
2024-12-19,P025,R02,5,145000,725000,False
2024-12-19,P025,R03,3,145000,435000,False
2024-12-19,P025,R04,3,145000,435000,False
2024-12-19,P025,R06,2,145000,290000,False
2024-12-20,P025,R01,15,130500,1957500,True
2024-12-20,P025,R02,3,130500,391500,True
2024-12-20,P025,R03,8,130500,1044000,True
2024-12-20,P025,R04,2,130500,261000,True
2024-12-20,P025,R05,6,130500,783000,True
2024-12-20,P025,R06,2,130500,261000,True
2024-12-20,P025,R07,4,130500,522000,True
2024-12-21,P025,R01,8,145000,1160000,False
2024-12-21,P025,R02,8,145000,1160000,False
2024-12-21,P025,R03,3,145000,435000,False
2024-12-21,P025,R04,2,145000,290000,False
2024-12-21,P025,R06,2,145000,290000,False
2024-12-22,P025,R01,13,145000,1885000,False
2024-12-22,P025,R02,6,145000,870000,False
2024-12-22,P025,R04,5,145000,725000,False
2024-12-22,P025,R05,2,145000,290000,False
2024-12-22,P025,R06,2,145000,290000,False
2024-12-22,P025,R07,2,145000,290000,False
2024-12-23,P025,R01,7,145000,1015000,False
2024-12-23,P025,R02,4,145000,580000,False
2024-12-23,P025,R03,2,145000,290000,False
2024-12-23,P025,R04,5,145000,725000,False
2024-12-23,P025,R05,2,145000,290000,False
2024-12-23,P025,R06,5,145000,725000,False
2024-12-23,P025,R07,3,145000,435000,False
2024-12-24,P025,R01,8,145000,1160000,False
2024-12-24,P025,R02,2,145000,290000,False
2024-12-24,P025,R03,3,145000,435000,False
2024-12-24,P025,R04,1,145000,145000,False
2024-12-24,P025,R05,1,145000,145000,False
2024-12-24,P025,R06,2,145000,290000,False
2024-12-24,P025,R07,3,145000,435000,False
2024-12-25,P025,R01,2,145000,290000,False
2024-12-25,P025,R02,2,145000,290000,False
2024-12-25,P025,R03,3,145000,435000,False
2024-12-25,P025,R04,1,145000,145000,False
2024-12-25,P025,R05,2,145000,290000,False
2024-12-25,P025,R06,2,145000,290000,False
2024-12-26,P025,R01,19,145000,2755000,False
2024-12-26,P025,R02,5,145000,725000,False
2024-12-26,P025,R03,7,145000,1015000,False
2024-12-26,P025,R04,3,145000,435000,False
2024-12-26,P025,R05,4,145000,580000,False
2024-12-26,P025,R06,4,145000,580000,False
2024-12-26,P025,R07,3,145000,435000,False
2024-12-27,P025,R01,18,145000,2610000,False
2024-12-27,P025,R02,1,145000,145000,False
2024-12-27,P025,R03,7,145000,1015000,False
2024-12-27,P025,R04,6,145000,870000,False
2024-12-27,P025,R05,2,145000,290000,False
2024-12-27,P025,R06,4,145000,580000,False
2024-12-27,P025,R07,1,145000,145000,False
2024-12-28,P025,R01,11,145000,1595000,False
2024-12-28,P025,R02,3,145000,435000,False
2024-12-28,P025,R03,3,145000,435000,False
2024-12-28,P025,R04,7,145000,1015000,False
2024-12-28,P025,R05,3,145000,435000,False
2024-12-28,P025,R06,5,145000,725000,False
2024-12-28,P025,R07,2,145000,290000,False
2024-12-29,P025,R01,9,145000,1305000,False
2024-12-29,P025,R02,6,145000,870000,False
2024-12-29,P025,R03,2,145000,290000,False
2024-12-29,P025,R04,1,145000,145000,False
2024-12-29,P025,R05,3,145000,435000,False
2024-12-29,P025,R06,1,145000,145000,False
2024-12-29,P025,R07,2,145000,290000,False
2024-12-30,P025,R01,10,145000,1450000,False
2024-12-30,P025,R04,3,145000,435000,False
2024-12-30,P025,R05,3,145000,435000,False
2024-12-30,P025,R06,4,145000,580000,False
2024-12-30,P025,R07,4,145000,580000,False
2024-12-31,P025,R01,12,145000,1740000,False
2024-12-31,P025,R02,5,145000,725000,False
2024-12-31,P025,R03,5,145000,725000,False
2024-12-31,P025,R04,2,145000,290000,False
2024-12-31,P025,R05,1,145000,145000,False
2024-12-31,P025,R06,4,145000,580000,False
2024-12-31,P025,R07,2,145000,290000,False
2025-01-01,P025,R01,7,145000,1015000,False
2025-01-01,P025,R02,1,145000,145000,False
2025-01-01,P025,R03,5,145000,725000,False
2025-01-01,P025,R04,1,145000,145000,False
2025-01-01,P025,R05,4,145000,580000,False
2025-01-01,P025,R06,4,145000,580000,False
2025-01-01,P025,R07,3,145000,435000,False
2025-01-02,P025,R01,9,145000,1305000,False
2025-01-02,P025,R02,5,145000,725000,False
2025-01-02,P025,R03,6,145000,870000,False
2025-01-02,P025,R04,2,145000,290000,False
2025-01-02,P025,R05,3,145000,435000,False
2025-01-02,P025,R06,3,145000,435000,False
2025-01-03,P025,R01,13,145000,1885000,False
2025-01-03,P025,R02,7,145000,1015000,False
2025-01-03,P025,R03,4,145000,580000,False
2025-01-03,P025,R04,5,145000,725000,False
2025-01-03,P025,R05,6,145000,870000,False
2025-01-03,P025,R06,2,145000,290000,False
2025-01-03,P025,R07,2,145000,290000,False
2025-01-04,P025,R01,1,145000,145000,False
2025-01-04,P025,R02,1,145000,145000,False
2025-01-04,P025,R03,3,145000,435000,False
2025-01-04,P025,R04,2,145000,290000,False
2025-01-04,P025,R05,2,145000,290000,False
2025-01-04,P025,R06,1,145000,145000,False
2025-01-04,P025,R07,1,145000,145000,False
2025-01-05,P025,R01,12,145000,1740000,False
2025-01-05,P025,R02,1,145000,145000,False
2025-01-05,P025,R03,4,145000,580000,False
2025-01-05,P025,R04,3,145000,435000,False
2025-01-05,P025,R05,7,145000,1015000,False
2025-01-05,P025,R06,2,145000,290000,False
2025-01-05,P025,R07,5,145000,725000,False
2025-01-06,P025,R01,4,145000,580000,False
2025-01-06,P025,R02,3,145000,435000,False
2025-01-06,P025,R03,4,145000,580000,False
2025-01-06,P025,R05,2,145000,290000,False
2025-01-06,P025,R06,5,145000,725000,False
2025-01-06,P025,R07,1,145000,145000,False
2025-01-07,P025,R01,8,145000,1160000,False
2025-01-07,P025,R02,4,145000,580000,False
2025-01-07,P025,R03,3,145000,435000,False
2025-01-07,P025,R04,1,145000,145000,False
2025-01-07,P025,R05,2,145000,290000,False
2025-01-07,P025,R06,3,145000,435000,False
2025-01-07,P025,R07,1,145000,145000,False
2025-01-08,P025,R01,7,145000,1015000,False
2025-01-08,P025,R02,2,145000,290000,False
2025-01-08,P025,R03,3,145000,435000,False
2025-01-08,P025,R04,1,145000,145000,False
2025-01-08,P025,R05,4,145000,580000,False
2025-01-08,P025,R06,3,145000,435000,False
2025-01-09,P025,R01,7,145000,1015000,False
2025-01-09,P025,R02,2,145000,290000,False
2025-01-09,P025,R03,2,145000,290000,False
2025-01-09,P025,R04,3,145000,435000,False
2025-01-09,P025,R05,7,145000,1015000,False
2025-01-09,P025,R06,2,145000,290000,False
2025-01-09,P025,R07,1,145000,145000,False
2025-01-10,P025,R01,8,145000,1160000,False
2025-01-10,P025,R02,2,145000,290000,False
2025-01-10,P025,R03,5,145000,725000,False
2025-01-10,P025,R04,7,145000,1015000,False
2025-01-10,P025,R05,5,145000,725000,False
2025-01-10,P025,R06,1,145000,145000,False
2025-01-10,P025,R07,4,145000,580000,False
2025-01-11,P025,R01,10,145000,1450000,False
2025-01-11,P025,R02,7,145000,1015000,False
2025-01-11,P025,R03,1,145000,145000,False
2025-01-11,P025,R04,5,145000,725000,False
2025-01-11,P025,R05,4,145000,580000,False
2025-01-11,P025,R07,2,145000,290000,False
2025-01-12,P025,R01,13,145000,1885000,False
2025-01-12,P025,R02,2,145000,290000,False
2025-01-12,P025,R03,4,145000,580000,False
2025-01-12,P025,R04,2,145000,290000,False
2025-01-12,P025,R05,3,145000,435000,False
2025-01-12,P025,R06,2,145000,290000,False
2025-01-12,P025,R07,6,145000,870000,False
2025-01-13,P025,R01,15,145000,2175000,False
2025-01-13,P025,R02,2,145000,290000,False
2025-01-13,P025,R03,1,145000,145000,False
2025-01-13,P025,R04,3,145000,435000,False
2025-01-13,P025,R05,5,145000,725000,False
2025-01-13,P025,R06,1,145000,145000,False
2025-01-13,P025,R07,1,145000,145000,False
2025-01-14,P025,R01,10,145000,1450000,False
2025-01-14,P025,R02,5,145000,725000,False
2025-01-14,P025,R03,5,145000,725000,False
2025-01-14,P025,R04,2,145000,290000,False
2025-01-14,P025,R05,3,145000,435000,False
2025-01-14,P025,R06,2,145000,290000,False
2025-01-14,P025,R07,1,145000,145000,False
2025-01-15,P025,R01,6,145000,870000,False
2025-01-15,P025,R02,3,145000,435000,False
2025-01-15,P025,R03,3,145000,435000,False
2025-01-15,P025,R04,1,145000,145000,False
2025-01-15,P025,R05,3,145000,435000,False
2025-01-15,P025,R06,1,145000,145000,False
2025-01-15,P025,R07,3,145000,435000,False
2025-01-16,P025,R01,8,145000,1160000,False
2025-01-16,P025,R02,8,145000,1160000,False
2025-01-16,P025,R03,3,145000,435000,False
2025-01-16,P025,R04,2,145000,290000,False
2025-01-16,P025,R05,3,145000,435000,False
2025-01-16,P025,R06,2,145000,290000,False
2025-01-16,P025,R07,2,145000,290000,False
2025-01-17,P025,R01,20,145000,2900000,False
2025-01-17,P025,R02,3,145000,435000,False
2025-01-17,P025,R03,4,145000,580000,False
2025-01-17,P025,R04,5,145000,725000,False
2025-01-17,P025,R05,6,145000,870000,False
2025-01-17,P025,R06,2,145000,290000,False
2025-01-17,P025,R07,2,145000,290000,False
2025-01-18,P025,R01,9,145000,1305000,False
2025-01-18,P025,R02,1,145000,145000,False
2025-01-18,P025,R03,3,145000,435000,False
2025-01-18,P025,R04,3,145000,435000,False
2025-01-18,P025,R05,3,145000,435000,False
2025-01-18,P025,R06,5,145000,725000,False
2025-01-19,P025,R01,14,145000,2030000,False
2025-01-19,P025,R02,8,145000,1160000,False
2025-01-19,P025,R03,3,145000,435000,False
2025-01-19,P025,R04,4,145000,580000,False
2025-01-19,P025,R05,5,145000,725000,False
2025-01-19,P025,R07,3,145000,435000,False
2025-01-20,P025,R01,5,145000,725000,False
2025-01-20,P025,R02,3,145000,435000,False
2025-01-20,P025,R03,2,145000,290000,False
2025-01-20,P025,R04,2,145000,290000,False
2025-01-20,P025,R05,1,145000,145000,False
2025-01-20,P025,R06,2,145000,290000,False
2025-01-20,P025,R07,1,145000,145000,False
2025-01-21,P025,R01,14,145000,2030000,False
2025-01-21,P025,R02,6,145000,870000,False
2025-01-21,P025,R03,4,145000,580000,False
2025-01-21,P025,R04,3,145000,435000,False
2025-01-21,P025,R05,10,145000,1450000,False
2025-01-21,P025,R06,2,145000,290000,False
2025-01-21,P025,R07,3,145000,435000,False
2025-01-22,P025,R01,7,145000,1015000,False
2025-01-22,P025,R02,8,145000,1160000,False
2025-01-22,P025,R03,2,145000,290000,False
2025-01-22,P025,R04,3,145000,435000,False
2025-01-22,P025,R05,3,145000,435000,False
2025-01-22,P025,R06,3,145000,435000,False
2025-01-22,P025,R07,2,145000,290000,False
2025-01-23,P025,R01,12,145000,1740000,False
2025-01-23,P025,R02,2,145000,290000,False
2025-01-23,P025,R03,3,145000,435000,False
2025-01-23,P025,R04,3,145000,435000,False
2025-01-23,P025,R05,4,145000,580000,False
2025-01-23,P025,R06,1,145000,145000,False
2025-01-24,P025,R01,10,145000,1450000,False
2025-01-24,P025,R02,3,145000,435000,False
2025-01-24,P025,R03,5,145000,725000,False
2025-01-24,P025,R04,3,145000,435000,False
2025-01-24,P025,R05,5,145000,725000,False
2025-01-24,P025,R06,4,145000,580000,False
2025-01-24,P025,R07,1,145000,145000,False
2025-01-25,P025,R01,8,145000,1160000,False
2025-01-25,P025,R02,3,145000,435000,False
2025-01-25,P025,R03,1,145000,145000,False
2025-01-25,P025,R04,4,145000,580000,False
2025-01-25,P025,R05,2,145000,290000,False
2025-01-26,P025,R01,11,145000,1595000,False
2025-01-26,P025,R02,2,145000,290000,False
2025-01-26,P025,R03,7,145000,1015000,False
2025-01-26,P025,R07,1,145000,145000,False
2025-01-27,P025,R01,10,145000,1450000,False
2025-01-27,P025,R02,3,145000,435000,False
2025-01-27,P025,R03,1,145000,145000,False
2025-01-27,P025,R04,2,145000,290000,False
2025-01-27,P025,R05,3,145000,435000,False
2025-01-27,P025,R06,4,145000,580000,False
2025-01-27,P025,R07,5,145000,725000,False
2025-01-28,P025,R01,8,145000,1160000,False
2025-01-28,P025,R02,6,145000,870000,False
2025-01-28,P025,R03,2,145000,290000,False
2025-01-28,P025,R04,8,145000,1160000,False
2025-01-28,P025,R05,5,145000,725000,False
2025-01-28,P025,R06,2,145000,290000,False
2025-01-29,P025,R01,12,145000,1740000,False
2025-01-29,P025,R02,4,145000,580000,False
2025-01-29,P025,R03,5,145000,725000,False
2025-01-29,P025,R04,2,145000,290000,False
2025-01-29,P025,R05,1,145000,145000,False
2025-01-29,P025,R06,4,145000,580000,False
2025-01-30,P025,R01,10,145000,1450000,False
2025-01-30,P025,R02,6,145000,870000,False
2025-01-30,P025,R03,7,145000,1015000,False
2025-01-30,P025,R04,4,145000,580000,False
2025-01-30,P025,R05,6,145000,870000,False
2025-01-30,P025,R06,3,145000,435000,False
2025-01-30,P025,R07,3,145000,435000,False
2025-01-31,P025,R01,10,145000,1450000,False
2025-01-31,P025,R02,5,145000,725000,False
2025-01-31,P025,R03,3,145000,435000,False
2025-01-31,P025,R04,3,145000,435000,False
2025-01-31,P025,R05,2,145000,290000,False
2025-01-31,P025,R06,1,145000,145000,False
2025-02-01,P025,R01,13,145000,1885000,False
2025-02-01,P025,R02,4,145000,580000,False
2025-02-01,P025,R03,2,145000,290000,False
2025-02-01,P025,R05,3,145000,435000,False
2025-02-01,P025,R06,2,145000,290000,False
2025-02-01,P025,R07,4,145000,580000,False
2025-02-02,P025,R01,12,145000,1740000,False
2025-02-02,P025,R02,4,145000,580000,False
2025-02-02,P025,R03,5,145000,725000,False
2025-02-02,P025,R04,4,145000,580000,False
2025-02-02,P025,R05,4,145000,580000,False
2025-02-02,P025,R07,1,145000,145000,False
2025-02-03,P025,R01,11,145000,1595000,False
2025-02-03,P025,R02,6,145000,870000,False
2025-02-03,P025,R03,4,145000,580000,False
2025-02-03,P025,R04,4,145000,580000,False
2025-02-03,P025,R05,4,145000,580000,False
2025-02-03,P025,R06,1,145000,145000,False
2025-02-03,P025,R07,3,145000,435000,False
2025-02-04,P025,R01,6,145000,870000,False
2025-02-04,P025,R02,4,145000,580000,False
2025-02-04,P025,R03,2,145000,290000,False
2025-02-04,P025,R05,1,145000,145000,False
2025-02-04,P025,R07,1,145000,145000,False
2025-02-05,P025,R01,11,145000,1595000,False
2025-02-05,P025,R02,4,145000,580000,False
2025-02-05,P025,R03,3,145000,435000,False
2025-02-05,P025,R04,3,145000,435000,False
2025-02-05,P025,R05,2,145000,290000,False
2025-02-05,P025,R07,1,145000,145000,False
2025-02-06,P025,R01,9,145000,1305000,False
2025-02-06,P025,R02,4,145000,580000,False
2025-02-06,P025,R03,4,145000,580000,False
2025-02-06,P025,R04,1,145000,145000,False
2025-02-06,P025,R05,2,145000,290000,False
2025-02-06,P025,R06,3,145000,435000,False
2025-02-06,P025,R07,3,145000,435000,False
2025-02-07,P025,R01,10,145000,1450000,False
2025-02-07,P025,R02,8,145000,1160000,False
2025-02-07,P025,R03,4,145000,580000,False
2025-02-07,P025,R04,5,145000,725000,False
2025-02-07,P025,R05,5,145000,725000,False
2025-02-07,P025,R06,4,145000,580000,False
2025-02-08,P025,R01,4,145000,580000,False
2025-02-08,P025,R02,1,145000,145000,False
2025-02-08,P025,R03,5,145000,725000,False
2025-02-08,P025,R04,1,145000,145000,False
2025-02-08,P025,R05,3,145000,435000,False
2025-02-08,P025,R06,4,145000,580000,False
2025-02-08,P025,R07,3,145000,435000,False
2025-02-09,P025,R01,6,145000,870000,False
2025-02-09,P025,R02,4,145000,580000,False
2025-02-09,P025,R03,4,145000,580000,False
2025-02-09,P025,R04,5,145000,725000,False
2025-02-09,P025,R05,2,145000,290000,False
2025-02-09,P025,R06,1,145000,145000,False
2025-02-09,P025,R07,2,145000,290000,False
2025-02-10,P025,R01,7,145000,1015000,False
2025-02-10,P025,R02,3,145000,435000,False
2025-02-10,P025,R03,5,145000,725000,False
2025-02-10,P025,R04,3,145000,435000,False
2025-02-10,P025,R05,3,145000,435000,False
2025-02-10,P025,R06,3,145000,435000,False
2025-02-11,P025,R01,1,145000,145000,False
2025-02-11,P025,R02,2,145000,290000,False
2025-02-11,P025,R03,1,145000,145000,False
2025-02-11,P025,R04,5,145000,725000,False
2025-02-11,P025,R05,4,145000,580000,False
2025-02-11,P025,R06,2,145000,290000,False
2025-02-11,P025,R07,3,145000,435000,False
2025-02-12,P025,R01,8,145000,1160000,False
2025-02-12,P025,R02,4,145000,580000,False
2025-02-12,P025,R04,7,145000,1015000,False
2025-02-12,P025,R05,3,145000,435000,False
2025-02-12,P025,R07,2,145000,290000,False
2025-02-13,P025,R01,6,145000,870000,False
2025-02-13,P025,R02,7,145000,1015000,False
2025-02-13,P025,R03,4,145000,580000,False
2025-02-13,P025,R04,4,145000,580000,False
2025-02-13,P025,R05,4,145000,580000,False
2025-02-13,P025,R06,2,145000,290000,False
2025-02-13,P025,R07,1,145000,145000,False
2025-02-14,P025,R01,9,145000,1305000,False
2025-02-14,P025,R02,4,145000,580000,False
2025-02-14,P025,R03,4,145000,580000,False
2025-02-14,P025,R04,7,145000,1015000,False
2025-02-14,P025,R05,4,145000,580000,False
2025-02-14,P025,R06,3,145000,435000,False
2025-02-14,P025,R07,4,145000,580000,False
2025-02-15,P025,R01,6,145000,870000,False
2025-02-15,P025,R02,4,145000,580000,False
2025-02-15,P025,R03,4,145000,580000,False
2025-02-15,P025,R04,3,145000,435000,False
2025-02-16,P025,R01,10,145000,1450000,False
2025-02-16,P025,R02,2,145000,290000,False
2025-02-16,P025,R03,6,145000,870000,False
2025-02-16,P025,R04,3,145000,435000,False
2025-02-16,P025,R05,5,145000,725000,False
2025-02-16,P025,R06,1,145000,145000,False
2025-02-16,P025,R07,5,145000,725000,False
2025-02-17,P025,R01,7,145000,1015000,False
2025-02-17,P025,R02,2,145000,290000,False
2025-02-17,P025,R03,1,145000,145000,False
2025-02-17,P025,R04,6,145000,870000,False
2025-02-17,P025,R05,5,145000,725000,False
2025-02-17,P025,R06,5,145000,725000,False
2025-02-17,P025,R07,4,145000,580000,False
2025-02-18,P025,R01,8,145000,1160000,False
2025-02-18,P025,R02,6,145000,870000,False
2025-02-18,P025,R03,4,145000,580000,False
2025-02-18,P025,R04,9,145000,1305000,False
2025-02-18,P025,R05,7,145000,1015000,False
2025-02-18,P025,R06,1,145000,145000,False
2025-02-18,P025,R07,2,145000,290000,False
2025-02-19,P025,R01,3,145000,435000,False
2025-02-19,P025,R02,4,145000,580000,False
2025-02-19,P025,R03,3,145000,435000,False
2025-02-19,P025,R04,1,145000,145000,False
2025-02-19,P025,R05,3,145000,435000,False
2025-02-19,P025,R06,1,145000,145000,False
2025-02-19,P025,R07,1,145000,145000,False
2025-02-20,P025,R01,15,145000,2175000,False
2025-02-20,P025,R02,3,145000,435000,False
2025-02-20,P025,R03,2,145000,290000,False
2025-02-20,P025,R04,4,145000,580000,False
2025-02-20,P025,R05,2,145000,290000,False
2025-02-20,P025,R06,3,145000,435000,False
2025-02-20,P025,R07,2,145000,290000,False
2025-02-21,P025,R01,21,145000,3045000,False
2025-02-21,P025,R02,6,145000,870000,False
2025-02-21,P025,R03,5,145000,725000,False
2025-02-21,P025,R04,4,145000,580000,False
2025-02-21,P025,R05,10,145000,1450000,False
2025-02-21,P025,R06,7,145000,1015000,False
2025-02-21,P025,R07,3,145000,435000,False
2025-02-22,P025,R01,17,130500,2218500,True
2025-02-22,P025,R02,4,130500,522000,True
2025-02-22,P025,R03,5,130500,652500,True
2025-02-22,P025,R04,3,130500,391500,True
2025-02-22,P025,R05,6,130500,783000,True
2025-02-22,P025,R06,3,130500,391500,True
2025-02-22,P025,R07,1,130500,130500,True
2025-02-23,P025,R01,10,145000,1450000,False
2025-02-23,P025,R02,4,145000,580000,False
2025-02-23,P025,R03,2,145000,290000,False
2025-02-23,P025,R04,1,145000,145000,False
2025-02-23,P025,R05,3,145000,435000,False
2025-02-23,P025,R06,3,145000,435000,False
2025-02-23,P025,R07,3,145000,435000,False
2025-02-24,P025,R01,6,145000,870000,False
2025-02-24,P025,R02,2,145000,290000,False
2025-02-24,P025,R03,5,145000,725000,False
2025-02-24,P025,R04,3,145000,435000,False
2025-02-24,P025,R05,3,145000,435000,False
2025-02-24,P025,R06,1,145000,145000,False
2025-02-25,P025,R01,4,145000,580000,False
2025-02-25,P025,R02,2,145000,290000,False
2025-02-25,P025,R03,2,145000,290000,False
2025-02-25,P025,R04,6,145000,870000,False
2025-02-25,P025,R06,3,145000,435000,False
2025-02-25,P025,R07,1,145000,145000,False
2025-02-26,P025,R01,7,145000,1015000,False
2025-02-26,P025,R03,2,145000,290000,False
2025-02-26,P025,R04,3,145000,435000,False
2025-02-26,P025,R05,4,145000,580000,False
2025-02-27,P025,R01,12,145000,1740000,False
2025-02-27,P025,R02,7,145000,1015000,False
2025-02-27,P025,R03,5,145000,725000,False
2025-02-27,P025,R04,1,145000,145000,False
2025-02-27,P025,R05,4,145000,580000,False
2025-02-27,P025,R06,3,145000,435000,False
2025-02-28,P025,R01,6,145000,870000,False
2025-02-28,P025,R02,5,145000,725000,False
2025-02-28,P025,R03,5,145000,725000,False
2025-02-28,P025,R04,3,145000,435000,False
2025-02-28,P025,R05,4,145000,580000,False
2025-02-28,P025,R06,6,145000,870000,False
2025-02-28,P025,R07,1,145000,145000,False
2025-03-01,P025,R01,6,145000,870000,False
2025-03-01,P025,R02,3,145000,435000,False
2025-03-01,P025,R03,1,145000,145000,False
2025-03-01,P025,R04,4,145000,580000,False
2025-03-01,P025,R05,2,145000,290000,False
2025-03-01,P025,R06,1,145000,145000,False
2025-03-02,P025,R01,8,145000,1160000,False
2025-03-02,P025,R02,3,145000,435000,False
2025-03-02,P025,R03,6,145000,870000,False
2025-03-02,P025,R04,4,145000,580000,False
2025-03-02,P025,R05,2,145000,290000,False
2025-03-02,P025,R06,1,145000,145000,False
2025-03-03,P025,R01,13,145000,1885000,False
2025-03-03,P025,R02,6,145000,870000,False
2025-03-03,P025,R03,3,145000,435000,False
2025-03-03,P025,R04,2,145000,290000,False
2025-03-03,P025,R05,5,145000,725000,False
2025-03-04,P025,R01,9,145000,1305000,False
2025-03-04,P025,R02,3,145000,435000,False
2025-03-04,P025,R03,3,145000,435000,False
