date,line_id,product_id,planned_units,produced_units,scrap_units,downtime_minutes
2025-10-01,L3,P013,134,131,2,14
2025-10-01,L3,P014,189,185,3,17
2025-10-01,L4,P015,593,579,9,17
2025-10-01,L4,P016,636,630,6,0
2025-10-01,L4,P017,604,581,12,35
2025-10-01,L4,P018,286,279,7,0
2025-10-01,L4,P019,270,264,5,10
2025-10-01,L4,P020,253,249,3,6
2025-10-01,L5,P021,26,26,0,13
2025-10-01,L5,P022,23,23,0,21
2025-10-01,L5,P023,10,10,0,5
2025-10-01,L5,P024,50,49,1,17
2025-10-01,L5,P025,77,74,1,47
2025-10-02,L1,P001,137,136,0,16
2025-10-02,L1,P002,131,128,3,7
2025-10-02,L1,P003,137,133,2,25
2025-10-02,L1,P004,137,132,2,36
2025-10-02,L2,P005,115,112,2,9
2025-10-02,L2,P006,85,84,1,7
2025-10-02,L2,P007,90,88,1,25
2025-10-02,L2,P008,92,89,2,27
2025-10-02,L3,P009,216,212,3,13
2025-10-02,L3,P010,198,193,2,45
2025-10-02,L3,P011,200,194,5,10
2025-10-02,L3,P012,180,176,3,16
2025-10-02,L3,P013,235,231,1,38
2025-10-02,L3,P014,199,194,4,8
2025-10-02,L4,P015,626,613,9,12
2025-10-02,L4,P016,698,673,11,38
2025-10-02,L4,P017,716,697,11,22
2025-10-02,L4,P018,318,306,6,35
2025-10-02,L4,P019,351,345,4,13
2025-10-02,L4,P020,281,271,4,38
2025-10-02,L5,P021,42,41,1,13
2025-10-02,L5,P022,37,36,0,47
2025-10-02,L5,P023,14,14,0,11
2025-10-02,L5,P024,25,25,0,20
2025-10-02,L5,P025,106,102,2,38
2025-10-03,L1,P001,161,159,1,9
2025-10-03,L1,P002,187,182,3,20
2025-10-03,L1,P003,119,116,1,28
2025-10-03,L1,P004,174,171,2,11
2025-10-03,L2,P005,113,109,2,42
2025-10-03,L2,P006,116,113,2,15
2025-10-03,L2,P007,122,117,3,36
2025-10-03,L2,P008,131,127,3,20
2025-10-03,L3,P009,227,223,2,29
2025-10-03,L3,P010,235,232,2,14
2025-10-03,L3,P011,215,210,3,30
2025-10-03,L3,P012,234,228,5,7
2025-10-03,L3,P013,254,249,4,12
2025-10-03,L3,P014,260,253,6,6
2025-10-03,L4,P015,860,837,14,21
2025-10-03,L4,P016,805,778,15,28
2025-10-03,L4,P017,842,812,16,31
2025-10-03,L4,P018,388,373,9,28
2025-10-03,L4,P019,391,379,7,26
2025-10-03,L4,P020,395,382,6,36
2025-10-03,L5,P021,44,42,1,22
2025-10-03,L5,P022,30,29,1,8
2025-10-03,L5,P023,29,29,0,26
2025-10-03,L5,P024,31,31,0,24
2025-10-03,L5,P025,125,121,2,33
2025-10-04,L1,P001,100,97,2,21
2025-10-04,L1,P002,79,77,1,22
2025-10-04,L1,P003,90,88,1,14
2025-10-04,L1,P004,112,111,1,3
2025-10-04,L2,P005,94,93,0,13
2025-10-04,L2,P006,70,68,1,26
2025-10-04,L2,P007,47,45,1,30
2025-10-04,L2,P008,79,78,1,0
2025-10-04,L3,P009,164,162,0,28
2025-10-04,L3,P010,164,160,3,16
2025-10-04,L3,P011,188,184,4,0
2025-10-04,L3,P012,147,143,3,10
2025-10-04,L3,P013,199,197,2,0
2025-10-04,L3,P014,163,160,1,42
2025-10-04,L4,P015,577,560,17,0
2025-10-04,L4,P016,594,582,9,11
2025-10-04,L4,P017,589,569,11,30
2025-10-04,L4,P018,256,253,3,0
2025-10-04,L4,P019,259,253,3,20
2025-10-04,L4,P020,252,245,3,32
2025-10-04,L5,P021,22,21,1,25
2025-10-04,L5,P022,38,37,0,33
2025-10-04,L5,P023,23,23,0,20
2025-10-04,L5,P024,47,46,1,7
2025-10-04,L5,P025,97,94,1,32
2025-10-05,L1,P001,98,96,1,22
2025-10-05,L1,P002,112,109,1,28
2025-10-05,L1,P003,103,99,2,30
2025-10-05,L1,P004,106,103,0,57
2025-10-05,L2,P005,74,74,0,6
2025-10-05,L2,P006,74,72,1,37
2025-10-05,L2,P007,95,92,2,17
2025-10-05,L2,P008,67,65,1,35
2025-10-05,L3,P009,183,179,3,15
2025-10-05,L3,P010,178,174,2,32
2025-10-05,L3,P011,172,170,1,16
2025-10-05,L3,P012,175,171,2,27
2025-10-05,L3,P013,211,208,1,24
2025-10-05,L3,P014,171,165,4,32
2025-10-05,L4,P015,589,570,16,11
2025-10-05,L4,P016,621,598,14,28
2025-10-05,L4,P017,577,558,8,37
2025-10-05,L4,P018,265,256,4,36
2025-10-05,L4,P019,254,247,4,25
2025-10-05,L4,P020,331,326,4,6
2025-10-05,L5,P021,29,28,1,29
2025-10-05,L5,P022,35,34,0,34
2025-10-05,L5,P023,37,36,1,0
2025-10-05,L5,P024,23,23,0,14
2025-10-05,L5,P025,111,108,2,15
2025-10-06,L1,P001,149,145,2,21
2025-10-06,L1,P002,136,133,3,0
2025-10-06,L1,P003,150,145,3,20
2025-10-06,L1,P004,98,95,1,45
2025-10-06,L2,P005,103,99,2,46
2025-10-06,L2,P006,83,82,1,8
2025-10-06,L2,P007,70,69,1,7
2025-10-06,L2,P008,66,65,1,0
2025-10-06,L3,P009,241,236,3,22
2025-10-06,L3,P010,184,180,3,15
2025-10-06,L3,P011,281,272,7,23
2025-10-06,L3,P012,159,155,4,0
2025-10-06,L3,P013,201,196,2,41
2025-10-06,L3,P014,179,174,3,38
2025-10-06,L4,P015,570,552,6,41
2025-10-06,L4,P016,598,584,5,30
2025-10-06,L4,P017,599,574,18,23
2025-10-06,L4,P018,277,268,6,24
2025-10-06,L4,P019,289,283,3,22
2025-10-06,L4,P020,328,317,5,36
2025-10-06,L5,P021,19,19,0,15
2025-10-06,L5,P022,42,41,1,14
2025-10-06,L5,P023,28,28,0,2
2025-10-06,L5,P024,24,24,0,23
2025-10-06,L5,P025,79,76,2,23
2025-10-07,L1,P001,118,116,0,26
2025-10-07,L1,P002,101,97,2,37
2025-10-07,L1,P003,95,92,2,23
2025-10-07,L1,P004,118,117,1,0
2025-10-07,L2,P005,74,74,0,0
2025-10-07,L2,P006,78,76,1,18
2025-10-07,L2,P007,68,66,1,22
2025-10-07,L2,P008,91,88,1,47
2025-10-07,L3,P009,205,199,4,22
2025-10-07,L3,P010,157,153,2,43
2025-10-07,L3,P011,199,194,4,19
2025-10-07,L3,P012,181,178,2,23
2025-10-07,L3,P013,171,168,1,30
2025-10-07,L3,P014,189,184,3,37
2025-10-07,L4,P015,571,561,10,0
2025-10-07,L4,P016,630,614,7,27
2025-10-07,L4,P017,595,578,8,28
2025-10-07,L4,P018,247,243,2,16
2025-10-07,L4,P019,268,259,2,50
2025-10-07,L4,P020,295,288,4,19
2025-10-07,L5,P021,25,25,0,2
2025-10-07,L5,P022,31,31,0,25
2025-10-07,L5,P023,29,27,1,36
2025-10-07,L5,P024,14,14,0,27
2025-10-07,L5,P025,93,90,1,37
2025-10-08,L1,P001,140,138,2,0
2025-10-08,L1,P002,111,109,2,0
2025-10-08,L1,P003,110,107,1,28
2025-10-08,L1,P004,112,109,3,1
2025-10-08,L2,P005,85,83,1,33
2025-10-08,L2,P006,73,73,0,6
2025-10-08,L2,P007,99,96,1,32
2025-10-08,L2,P008,74,71,2,20
2025-10-08,L3,P009,166,164,2,0
2025-10-08,L3,P010,159,154,3,33
2025-10-08,L3,P011,189,189,0,5
2025-10-08,L3,P012,192,188,2,32
2025-10-08,L3,P013,167,163,3,18
2025-10-08,L3,P014,161,159,2,0
2025-10-08,L4,P015,545,529,7,31
2025-10-08,L4,P016,613,608,4,3
2025-10-08,L4,P017,651,638,11,7
2025-10-08,L4,P018,299,292,5,11
2025-10-08,L4,P019,256,244,7,34
2025-10-08,L4,P020,237,231,3,21
2025-10-08,L5,P021,15,15,0,24
2025-10-08,L5,P022,27,27,0,2
2025-10-08,L5,P023,23,23,0,25
2025-10-08,L5,P024,24,24,0,18
2025-10-08,L5,P025,96,94,2,0
2025-10-09,L1,P001,146,141,2,34
2025-10-09,L1,P002,136,132,3,16
2025-10-09,L1,P003,159,155,1,40
2025-10-09,L1,P004,129,126,1,28
2025-10-09,L2,P005,86,85,1,6
2025-10-09,L2,P006,76,75,1,8
2025-10-09,L2,P007,78,75,1,44
2025-10-09,L2,P008,73,72,1,1
2025-10-09,L3,P009,217,213,2,21
2025-10-09,L3,P010,222,215,4,35
2025-10-09,L3,P011,210,204,6,0
2025-10-09,L3,P012,212,209,1,27
2025-10-09,L3,P013,280,276,4,0
2025-10-09,L3,P014,188,185,2,12
2025-10-09,L4,P015,643,632,10,3
2025-10-09,L4,P016,685,671,10,10
2025-10-09,L4,P017,649,640,9,0
2025-10-09,L4,P018,395,385,5,22
2025-10-09,L4,P019,314,311,3,0
2025-10-09,L4,P020,317,314,3,1
2025-10-09,L5,P021,25,25,0,23
2025-10-09,L5,P022,45,44,1,6
2025-10-09,L5,P023,35,35,0,11
2025-10-09,L5,P024,37,37,0,20
2025-10-09,L5,P025,78,76,1,13
2025-10-10,L1,P001,151,149,1,13
2025-10-10,L1,P002,156,154,2,2
2025-10-10,L1,P003,161,154,3,45
2025-10-10,L1,P004,158,153,1,45
2025-10-10,L2,P005,121,117,2,33
2025-10-10,L2,P006,119,116,1,25
2025-10-10,L2,P007,90,88,1,21
2025-10-10,L2,P008,120,119,1,2
2025-10-10,L3,P009,247,241,4,25
2025-10-10,L3,P010,253,248,4,11
2025-10-10,L3,P011,267,259,8,4
2025-10-10,L3,P012,209,205,2,23
2025-10-10,L3,P013,264,257,5,17
2025-10-10,L3,P014,204,199,4,11
2025-10-10,L4,P015,767,750,15,6
2025-10-10,L4,P016,747,727,17,8
2025-10-10,L4,P017,784,775,7,5
2025-10-10,L4,P018,368,361,1,30
2025-10-10,L4,P019,395,383,5,32
2025-10-10,L4,P020,380,378,2,0
2025-10-10,L5,P021,21,21,0,16
2025-10-10,L5,P022,31,30,0,47
2025-10-10,L5,P023,51,49,1,25
2025-10-10,L5,P024,40,39,1,15
2025-10-10,L5,P025,141,136,3,23
2025-10-11,L1,P001,141,139,2,3
2025-10-11,L1,P002,132,129,3,0
2025-10-11,L1,P003,112,108,3,16
2025-10-11,L1,P004,116,113,2,11
2025-10-11,L2,P005,88,85,2,21
2025-10-11,L2,P006,87,86,1,11
2025-10-11,L2,P007,84,80,2,38
2025-10-11,L2,P008,78,76,1,30
2025-10-11,L3,P009,140,138,2,0
2025-10-11,L3,P010,140,138,1,14
2025-10-11,L3,P011,175,172,2,11
2025-10-11,L3,P012,139,137,2,0
2025-10-11,L3,P013,206,202,4,0
2025-10-11,L3,P014,166,163,2,15
2025-10-11,L4,P015,547,529,12,21
2025-10-11,L4,P016,553,543,2,28
2025-10-11,L4,P017,631,610,10,34
2025-10-11,L4,P018,299,289,8,11
2025-10-11,L4,P019,250,247,3,0
2025-10-11,L4,P020,269,255,8,41
2025-10-11,L5,P021,26,26,0,19
2025-10-11,L5,P022,32,32,0,20
2025-10-11,L5,P023,22,22,0,18
2025-10-11,L5,P024,27,26,1,32
2025-10-11,L5,P025,41,40,1,21
2025-10-12,L1,P001,122,121,1,6
2025-10-12,L1,P002,120,118,0,27
2025-10-12,L1,P003,98,94,3,13
2025-10-12,L1,P004,118,112,3,45
2025-10-12,L2,P005,78,75,2,27
2025-10-12,L2,P006,90,88,2,5
2025-10-12,L2,P007,80,78,1,20
2025-10-12,L2,P008,63,61,1,33
2025-10-12,L3,P009,181,177,3,14
2025-10-12,L3,P010,189,184,2,45
2025-10-12,L3,P011,137,135,2,5
2025-10-12,L3,P012,154,150,2,42
2025-10-12,L3,P013,159,155,2,36
2025-10-12,L3,P014,200,196,4,0
2025-10-12,L4,P015,643,632,4,20
2025-10-12,L4,P016,607,586,7,44
2025-10-12,L4,P017,645,629,9,20
2025-10-12,L4,P018,309,297,7,30
2025-10-12,L4,P019,278,271,3,26
2025-10-12,L4,P020,227,222,3,21
2025-10-12,L5,P021,31,31,0,15
2025-10-12,L5,P022,29,29,0,7
2025-10-12,L5,P023,37,37,0,0
2025-10-12,L5,P024,20,20,0,20
2025-10-12,L5,P025,21,21,0,13
2025-10-13,L1,P001,94,91,2,26
2025-10-13,L1,P002,134,132,2,0
2025-10-13,L1,P003,88,87,1,3
2025-10-13,L1,P004,111,108,2,22
2025-10-13,L2,P005,73,70,2,27
2025-10-13,L2,P006,73,71,1,23
2025-10-13,L2,P007,53,53,0,12
2025-10-13,L2,P008,61,58,2,24
2025-10-13,L3,P009,178,176,1,9
2025-10-13,L3,P010,196,190,5,16
2025-10-13,L3,P011,178,172,3,42
2025-10-13,L3,P012,199,193,3,41
2025-10-13,L3,P013,194,188,3,49
2025-10-13,L3,P014,242,236,4,23
2025-10-13,L4,P015,617,599,7,35
2025-10-13,L4,P016,545,530,4,39
2025-10-13,L4,P017,807,786,11,23
2025-10-13,L4,P018,288,284,4,2
2025-10-13,L4,P019,272,264,6,13
2025-10-13,L4,P020,255,253,1,5
2025-10-13,L5,P021,19,19,0,23
2025-10-13,L5,P022,49,48,0,45
2025-10-13,L5,P023,33,33,0,26
2025-10-13,L5,P024,38,37,1,24
2025-10-13,L5,P025,38,38,0,14
2025-10-14,L1,P001,119,116,1,27
2025-10-14,L1,P002,109,107,1,21
2025-10-14,L1,P003,95,92,1,39
2025-10-14,L1,P004,101,98,1,42
2025-10-14,L2,P005,73,71,1,23
2025-10-14,L2,P006,86,84,1,21
2025-10-14,L2,P007,86,83,1,41
2025-10-14,L2,P008,50,48,1,20
2025-10-14,L3,P009,170,168,1,25
2025-10-14,L3,P010,184,181,3,0
2025-10-14,L3,P011,190,185,5,6
2025-10-14,L3,P012,222,218,2,29
2025-10-14,L3,P013,180,177,3,5
2025-10-14,L3,P014,185,182,1,25
2025-10-14,L4,P015,564,555,1,26
2025-10-14,L4,P016,551,541,7,12
2025-10-14,L4,P017,591,571,9,35
2025-10-14,L4,P018,243,239,2,12
2025-10-14,L4,P019,250,244,3,24
2025-10-14,L4,P020,252,242,4,49
2025-10-14,L5,P021,25,24,1,12
2025-10-14,L5,P022,30,30,0,17
2025-10-14,L5,P023,47,45,1,37
2025-10-14,L5,P024,10,10,0,18
2025-10-14,L5,P025,27,27,0,23
2025-10-15,L1,P001,144,140,3,11
2025-10-15,L1,P002,102,101,0,25
2025-10-15,L1,P003,88,85,2,22
2025-10-15,L1,P004,104,101,2,12
2025-10-15,L2,P005,56,55,1,17
2025-10-15,L2,P006,64,62,1,17
2025-10-15,L2,P007,84,82,2,9
2025-10-15,L2,P008,70,67,2,24
2025-10-15,L3,P009,214,209,2,35
2025-10-15,L3,P010,148,145,1,46
2025-10-15,L3,P011,161,155,5,9
2025-10-15,L3,P012,167,164,3,7
2025-10-15,L3,P013,181,176,4,19
2025-10-15,L3,P014,211,206,3,33
2025-10-15,L4,P015,740,722,8,26
2025-10-15,L4,P016,546,533,10,9
2025-10-15,L4,P017,629,611,13,14
2025-10-15,L4,P018,246,244,2,2
2025-10-15,L4,P019,272,262,7,20
2025-10-15,L4,P020,274,263,4,47
2025-10-15,L5,P021,27,27,0,28
2025-10-15,L5,P022,33,31,1,36
2025-10-15,L5,P023,20,20,0,24
2025-10-15,L5,P024,22,22,0,0
2025-10-15,L5,P025,26,26,0,20
2025-10-16,L1,P001,138,136,2,6
2025-10-16,L1,P002,127,124,3,5
2025-10-16,L1,P003,132,127,3,23
2025-10-16,L1,P004,145,141,2,32
2025-10-16,L2,P005,91,89,1,16
2025-10-16,L2,P006,95,93,1,21
2025-10-16,L2,P007,69,67,1,27
2025-10-16,L2,P008,94,91,2,30
2025-10-16,L3,P009,233,229,4,0
2025-10-16,L3,P010,179,177,2,3
2025-10-16,L3,P011,260,254,4,18
2025-10-16,L3,P012,185,179,4,35
2025-10-16,L3,P013,220,213,4,34
2025-10-16,L3,P014,207,203,4,0
2025-10-16,L4,P015,651,631,8,35
2025-10-16,L4,P016,684,665,3,45
2025-10-16,L4,P017,727,703,13,30
2025-10-16,L4,P018,290,277,5,50
2025-10-16,L4,P019,323,319,3,4
2025-10-16,L4,P020,330,324,3,19
2025-10-16,L5,P021,41,40,1,8
2025-10-16,L5,P022,23,23,0,33
2025-10-16,L5,P023,40,39,1,0
2025-10-16,L5,P024,44,44,0,16
2025-10-16,L5,P025,30,28,1,35
2025-10-17,L1,P001,147,143,4,3
2025-10-17,L1,P002,133,133,0,1
2025-10-17,L1,P003,215,214,1,0
2025-10-17,L1,P004,146,143,2,17
2025-10-17,L2,P005,106,104,2,6
2025-10-17,L2,P006,100,99,1,5
2025-10-17,L2,P007,108,107,1,6
2025-10-17,L2,P008,119,117,2,6
2025-10-17,L3,P009,225,221,1,32
2025-10-17,L3,P010,241,237,4,4
2025-10-17,L3,P011,239,234,2,36
2025-10-17,L3,P012,273,265,6,23
2025-10-17,L3,P013,259,256,1,21
2025-10-17,L3,P014,245,243,0,19
2025-10-17,L4,P015,865,852,13,0
2025-10-17,L4,P016,803,785,11,16
2025-10-17,L4,P017,806,785,17,10
2025-10-17,L4,P018,334,328,5,7
2025-10-17,L4,P019,380,370,5,26
2025-10-17,L4,P020,388,379,6,17
2025-10-17,L5,P021,26,26,0,0
2025-10-17,L5,P022,33,32,1,7
2025-10-17,L5,P023,31,30,1,7
2025-10-17,L5,P024,49,47,1,27
2025-10-17,L5,P025,38,36,1,37
2025-10-18,L1,P001,100,98,1,15
2025-10-18,L1,P002,115,112,2,9
2025-10-18,L1,P003,94,91,2,28
2025-10-18,L1,P004,88,85,2,16
2025-10-18,L2,P005,88,85,1,50
2025-10-18,L2,P006,59,59,0,6
2025-10-18,L2,P007,82,80,1,20
2025-10-18,L2,P008,79,76,2,26
2025-10-18,L3,P009,183,177,4,35
2025-10-18,L3,P010,271,267,4,0
2025-10-18,L3,P011,181,178,1,25
2025-10-18,L3,P012,163,160,2,10
2025-10-18,L3,P013,171,170,0,23
2025-10-18,L3,P014,169,165,2,34
2025-10-18,L4,P015,590,572,6,40
2025-10-18,L4,P016,522,517,2,12
2025-10-18,L4,P017,634,612,4,53
2025-10-18,L4,P018,240,230,6,29
2025-10-18,L4,P019,291,284,4,23
2025-10-18,L4,P020,247,240,2,36
2025-10-18,L5,P021,38,38,0,4
2025-10-18,L5,P022,25,25,0,21
2025-10-18,L5,P023,32,32,0,12
2025-10-18,L5,P024,30,30,0,11
2025-10-18,L5,P025,25,25,0,6
2025-10-19,L1,P001,108,103,3,39
2025-10-19,L1,P002,108,107,1,5
2025-10-19,L1,P003,116,115,1,2
2025-10-19,L1,P004,132,130,2,6
2025-10-19,L2,P005,55,54,1,8
2025-10-19,L2,P006,100,99,1,7
2025-10-19,L2,P007,58,57,1,0
2025-10-19,L2,P008,62,60,1,17
2025-10-19,L3,P009,193,189,3,16
2025-10-19,L3,P010,231,228,2,16
2025-10-19,L3,P011,202,197,2,43
2025-10-19,L3,P012,178,173,4,21
2025-10-19,L3,P013,155,153,1,21
2025-10-19,L3,P014,180,174,4,28
2025-10-19,L4,P015,591,580,3,26
2025-10-19,L4,P016,562,548,7,23
2025-10-19,L4,P017,592,583,4,16
2025-10-19,L4,P018,245,238,6,4
2025-10-19,L4,P019,285,277,1,48
2025-10-19,L4,P020,284,275,7,15
2025-10-19,L5,P021,43,42,0,43
2025-10-19,L5,P022,34,33,0,67
2025-10-19,L5,P023,34,33,0,29
2025-10-19,L5,P024,33,32,1,0
2025-10-19,L5,P025,26,26,0,31
2025-10-20,L1,P001,110,106,2,33
2025-10-20,L1,P002,103,100,2,13
2025-10-20,L1,P003,136,132,3,9
2025-10-20,L1,P004,99,96,1,42
2025-10-20,L2,P005,81,79,1,21
2025-10-20,L2,P006,74,73,1,10
2025-10-20,L2,P007,82,81,1,0
2025-10-20,L2,P008,75,72,1,47
2025-10-20,L3,P009,183,178,2,40
2025-10-20,L3,P010,191,188,2,18
2025-10-20,L3,P011,191,183,4,57
2025-10-20,L3,P012,245,240,5,3
2025-10-20,L3,P013,193,187,5,20
2025-10-20,L3,P014,180,175,3,28
2025-10-20,L4,P015,597,582,11,13
2025-10-20,L4,P016,639,621,10,25
2025-10-20,L4,P017,604,582,14,24
2025-10-20,L4,P018,272,263,6,18
2025-10-20,L4,P019,254,247,4,24
2025-10-20,L4,P020,282,272,5,32
2025-10-20,L5,P021,28,28,0,0
2025-10-20,L5,P022,27,26,1,27
2025-10-20,L5,P023,26,26,0,14
2025-10-20,L5,P024,21,21,0,12
2025-10-20,L5,P025,35,35,0,0
2025-10-21,L1,P001,109,106,2,25
2025-10-21,L1,P002,121,117,3,23
2025-10-21,L1,P003,144,139,2,36
2025-10-21,L1,P004,115,112,2,18
2025-10-21,L2,P005,82,80,1,20
2025-10-21,L2,P006,84,82,1,26
2025-10-21,L2,P007,95,90,2,59
2025-10-21,L2,P008,96,94,1,28
2025-10-21,L3,P009,158,155,2,20
2025-10-21,L3,P010,167,163,3,15
2025-10-21,L3,P011,178,175,2,14
2025-10-21,L3,P012,167,165,1,22
2025-10-21,L3,P013,186,183,2,20
2025-10-21,L3,P014,174,170,4,0
2025-10-21,L4,P015,638,634,4,0
2025-10-21,L4,P016,617,596,6,47
2025-10-21,L4,P017,650,640,4,18
2025-10-21,L4,P018,318,307,4,43
2025-10-21,L4,P019,294,285,7,15
2025-10-21,L4,P020,265,259,5,6
2025-10-21,L5,P021,38,37,0,41
2025-10-21,L5,P022,27,27,0,20
2025-10-21,L5,P023,33,31,1,44
2025-10-21,L5,P024,20,20,0,5
2025-10-21,L5,P025,24,24,0,33
2025-10-22,L1,P001,128,122,3,45
2025-10-22,L1,P002,96,94,1,20
2025-10-22,L1,P003,126,125,1,0
2025-10-22,L1,P004,121,118,2,11
2025-10-22,L2,P005,111,107,3,21
2025-10-22,L2,P006,64,62,1,26
2025-10-22,L2,P007,85,82,1,34
2025-10-22,L2,P008,72,71,1,0
2025-10-22,L3,P009,162,159,2,20
2025-10-22,L3,P010,212,208,3,9
2025-10-22,L3,P011,187,183,3,11
2025-10-22,L3,P012,165,160,3,33
2025-10-22,L3,P013,212,205,3,51
2025-10-22,L3,P014,215,214,0,17
2025-10-22,L4,P015,597,582,10,17
2025-10-22,L4,P016,616,604,11,2
2025-10-22,L4,P017,593,577,10,21
2025-10-22,L4,P018,250,240,6,32
2025-10-22,L4,P019,264,257,4,20
2025-10-22,L4,P020,293,285,7,9
2025-10-22,L5,P021,27,27,0,0
2025-10-22,L5,P022,42,42,0,19
2025-10-22,L5,P023,32,31,1,18
2025-10-22,L5,P024,24,24,0,28
2025-10-22,L5,P025,28,27,1,21
2025-10-23,L1,P001,102,99,1,43
2025-10-23,L1,P002,144,143,1,0
2025-10-23,L1,P003,128,126,2,1
2025-10-23,L1,P004,131,128,1,25
2025-10-23,L2,P005,77,73,2,40
2025-10-23,L2,P006,111,107,3,19
2025-10-23,L2,P007,77,73,2,43
2025-10-23,L2,P008,133,130,2,18
2025-10-23,L3,P009,218,213,2,36
2025-10-23,L3,P010,207,200,5,22
2025-10-23,L3,P011,203,200,3,0
2025-10-23,L3,P012,205,200,4,12
2025-10-23,L3,P013,238,232,3,39
2025-10-23,L3,P014,219,215,4,0
2025-10-23,L4,P015,773,746,8,47
2025-10-23,L4,P016,638,609,17,36
2025-10-23,L4,P017,756,736,9,29
2025-10-23,L4,P018,309,296,6,46
2025-10-23,L4,P019,297,287,4,39
2025-10-23,L4,P020,351,343,5,15
2025-10-23,L5,P021,37,36,0,31
2025-10-23,L5,P022,38,36,1,35
2025-10-23,L5,P023,37,36,1,14
2025-10-23,L5,P024,37,37,0,10
2025-10-23,L5,P025,41,40,1,18
2025-10-24,L1,P001,169,166,0,34
2025-10-24,L1,P002,145,140,2,41
2025-10-24,L1,P003,167,162,1,46
2025-10-24,L1,P004,110,107,1,43
2025-10-24,L2,P005,111,109,1,13
2025-10-24,L2,P006,134,130,1,38
2025-10-24,L2,P007,120,117,2,23
2025-10-24,L2,P008,115,113,2,5
2025-10-24,L3,P009,254,245,7,24
2025-10-24,L3,P010,216,208,4,47
2025-10-24,L3,P011,240,238,1,9
2025-10-24,L3,P012,234,227,5,25
2025-10-24,L3,P013,228,223,4,11
2025-10-24,L3,P014,227,224,1,30
2025-10-24,L4,P015,810,793,14,6
2025-10-24,L4,P016,826,811,5,24
2025-10-24,L4,P017,839,834,5,0
2025-10-24,L4,P018,368,363,5,0
2025-10-24,L4,P019,423,416,3,20
2025-10-24,L4,P020,351,346,2,14
2025-10-24,L5,P021,45,44,1,0
2025-10-24,L5,P022,37,37,0,17
2025-10-24,L5,P023,45,44,1,11
2025-10-24,L5,P024,52,51,1,11
2025-10-24,L5,P025,33,32,1,0
2025-10-25,L1,P001,102,99,2,18
2025-10-25,L1,P002,126,124,1,16
2025-10-25,L1,P003,129,125,2,36
2025-10-25,L1,P004,114,109,2,48
2025-10-25,L2,P005,73,72,1,11
2025-10-25,L2,P006,56,54,1,42
2025-10-25,L2,P007,72,70,1,24
2025-10-25,L2,P008,83,81,1,23
2025-10-25,L3,P009,166,161,3,27
2025-10-25,L3,P010,155,153,2,0
2025-10-25,L3,P011,149,147,2,0
2025-10-25,L3,P012,137,135,2,1
2025-10-25,L3,P013,176,174,1,10
2025-10-25,L3,P014,184,183,0,8
2025-10-25,L4,P015,536,530,2,15
2025-10-25,L4,P016,553,536,12,18
2025-10-25,L4,P017,547,536,7,14
2025-10-25,L4,P018,251,245,3,22
2025-10-25,L4,P019,273,265,6,15
2025-10-25,L4,P020,247,240,6,4
2025-10-25,L5,P021,44,43,1,7
2025-10-25,L5,P022,32,32,0,20
2025-10-25,L5,P023,32,32,0,0
2025-10-25,L5,P024,28,28,0,13
2025-10-25,L5,P025,20,20,0,15
2025-10-26,L1,P001,120,115,3,24
2025-10-26,L1,P002,147,142,2,44
2025-10-26,L1,P003,83,81,1,27
2025-10-26,L1,P004,134,130,2,35
2025-10-26,L2,P005,90,86,3,24
2025-10-26,L2,P006,76,73,2,33
2025-10-26,L2,P007,70,69,1,0
2025-10-26,L2,P008,83,82,1,0
2025-10-26,L3,P009,205,200,5,0
2025-10-26,L3,P010,222,218,4,0
2025-10-26,L3,P011,174,172,2,0
2025-10-26,L3,P012,163,160,2,18
2025-10-26,L3,P013,210,206,2,33
2025-10-26,L3,P014,200,197,3,0
2025-10-26,L4,P015,527,514,7,23
2025-10-26,L4,P016,545,542,0,11
2025-10-26,L4,P017,650,630,14,17
2025-10-26,L4,P018,270,268,2,0
2025-10-26,L4,P019,274,262,6,40
2025-10-26,L4,P020,278,272,6,0
2025-10-26,L5,P021,38,38,0,25
2025-10-26,L5,P022,23,23,0,0
2025-10-26,L5,P023,27,27,0,0
2025-10-26,L5,P024,28,28,0,6
2025-10-26,L5,P025,31,31,0,15
2025-10-27,L1,P001,97,94,2,22
2025-10-27,L1,P002,123,120,2,11
2025-10-27,L1,P003,137,132,2,46
2025-10-27,L1,P004,127,124,2,11
2025-10-27,L2,P005,66,65,1,0
2025-10-27,L2,P006,95,93,1,13
2025-10-27,L2,P007,69,67,1,30
2025-10-27,L2,P008,87,85,1,17
2025-10-27,L3,P009,208,206,2,0
2025-10-27,L3,P010,182,177,3,29
2025-10-27,L3,P011,156,151,3,30
2025-10-27,L3,P012,239,232,5,21
2025-10-27,L3,P013,189,186,3,0
2025-10-27,L3,P014,156,153,2,12
2025-10-27,L4,P015,613,592,10,33
2025-10-27,L4,P016,554,547,2,17
2025-10-27,L4,P017,581,572,7,7
2025-10-27,L4,P018,296,285,4,45
2025-10-27,L4,P019,267,259,5,24
2025-10-27,L4,P020,405,388,7,46
2025-10-27,L5,P021,25,24,1,7
2025-10-27,L5,P022,38,37,1,5
2025-10-27,L5,P023,34,33,1,22
2025-10-27,L5,P024,29,29,0,22
2025-10-27,L5,P025,29,29,0,10
2025-10-28,L1,P001,134,130,1,46
2025-10-28,L1,P002,117,117,0,8
